region,island,deployment_year,recovery_year,depth,lat,lon,unit,sample,count,species,family,genus,taxon_level
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1762,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1761,1,Micippa_sp1400,Majidae,Micippa,morphospecies
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1759,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1760,1,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1753,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1819,1,Medaeus_ornatus,Xanthidae,Medaeus,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1822,1,Menaethius_monocerus,Epialtidae,Menaethius,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1821,1,Micippa_sp1400,Majidae,Micippa,morphospecies
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1820,8,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1823,1,Simocarcinus_simplex,Epialtidae,Simocarcinus,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_B,PHR_1818,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_C,PHR_1848,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_C,PHR_1849,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_C,PHR_1850,1,Schizophrys_aspera,Majidae,Schizophrys,species
